Wed Apr 16 11:27:39 2025


Number of Points = 16391

Depth (nm)	Load (µN)	Time (s)
27.553054	1970.863069	0.000000
27.699882	2057.642476	0.005005
27.409630	2105.476271	0.010010
27.550630	2050.874908	0.015014
27.360660	2041.534181	0.020019
27.295162	2004.793962	0.025024
27.067419	2003.790285	0.030029
26.884301	1984.231984	0.035034
26.865182	1925.744426	0.040038
26.520536	2007.671593	0.045043
26.147579	1971.222769	0.050048
25.916093	1932.338140	0.055053
25.468908	1883.356538	0.060058
25.304213	1823.607119	0.065062
24.917414	1816.813765	0.070067
24.201855	1775.315963	0.075072
24.050914	1690.568861	0.080077
23.507496	1653.448464	0.085082
23.127385	1685.917985	0.090086
22.432759	1550.536348	0.095091
21.767111	1556.907052	0.100096
21.277200	1520.871611	0.105101
20.876279	1457.123212	0.110106
20.153197	1400.355904	0.115110
19.667336	1374.860062	0.120115
18.855630	1246.859619	0.125120
18.287279	1232.825673	0.130125
17.793120	1112.956456	0.135130
16.869876	1114.069480	0.140134
16.650655	1032.851861	0.145139
15.617805	1007.604709	0.150144
14.899532	975.742265	0.155149
14.052962	877.755284	0.160154
13.319962	823.552721	0.165158
12.543465	747.907957	0.170163
11.765992	662.887729	0.175168
10.948747	580.941107	0.180173
10.132293	607.056445	0.185178
9.338978	591.122576	0.190182
8.318489	498.969567	0.195187
7.695739	414.251922	0.200192
6.712478	290.217421	0.205197
5.713219	342.752947	0.210202
4.942238	317.605329	0.215206
3.874961	219.084297	0.220211
2.820437	193.475808	0.225216
1.764676	176.855524	0.230221
0.927456	100.237264	0.235226
0.006282	-18.056815	0.240230
-1.344136	43.238853	0.245235
-2.462858	18.383221	0.250240
-3.468632	0.407891	0.255245
-4.875799	-15.894415	0.260250
-6.274855	-71.448376	0.265254
-7.375564	-19.432384	0.270259
-8.383808	-14.887585	0.275264
-9.852192	-6.767257	0.280269
-10.950317	-26.328072	0.285274
-12.209763	-45.105503	0.290278
-13.385370	-1.871902	0.295283
-14.665542	-11.899183	0.300288
-15.679516	23.397170	0.305293
-16.789009	-2.087169	0.310298
-18.166954	49.672582	0.315302
-19.119079	-40.772033	0.320307
-20.328599	4.087127	0.325312
-21.284747	28.211943	0.330317
-22.444463	-15.169269	0.335322
-23.614511	7.170646	0.340326
-24.524041	-2.010088	0.345331
-25.680419	-55.800702	0.350336
-26.822557	9.691293	0.355341
-27.870092	-5.241412	0.360346
-29.082675	34.355138	0.365350
-30.170094	31.733694	0.370355
-31.058495	22.283413	0.375360
-32.140384	16.374334	0.380365
-33.056698	24.244875	0.385370
-34.194993	27.197420	0.390374
-35.371736	21.963057	0.395379
-36.391197	-48.187684	0.400384
-37.536878	-4.894616	0.405389
-38.234006	-33.751482	0.410394
-39.342781	36.261471	0.415398
-40.605667	67.305703	0.420403
-41.614768	5.281788	0.425408
-42.609284	-38.583442	0.430413
-43.653041	-8.509985	0.435418
-44.929537	2.810639	0.440422
-45.703432	-26.916909	0.445427
-46.703057	-12.254143	0.450432
-47.875541	46.663367	0.455437
-48.661826	-31.885494	0.460442
-49.614903	5.369455	0.465446
-50.511687	27.341309	0.470451
-51.460548	-81.386059	0.475456
-52.610404	-36.652144	0.480461
-53.514706	-45.559007	0.485466
-54.635824	-23.991798	0.490470
-55.888286	-24.676920	0.495475
-56.534867	-11.121109	0.500480
-57.824381	-29.162741	0.505485
-58.789855	37.600367	0.510490
-59.902661	-13.775524	0.515494
