Mon Apr 14 16:11:59 2025


Number of Points = 16392

Depth (nm)	Load (µN)	Time (s)
-7.866500	1970.956121	0.000000
-7.501404	1951.615062	0.005005
-7.883538	1991.449418	0.010010
-7.764062	2000.458907	0.015014
-7.939267	1943.627218	0.020019
-8.110185	2031.084343	0.025024
-8.120129	1937.687767	0.030029
-8.590862	1975.354938	0.035034
-8.492004	1894.368318	0.040038
-9.078878	1926.266930	0.045043
-9.223654	1861.084699	0.050048
-9.367341	1885.616930	0.055053
-9.808948	1801.016409	0.060058
-9.888230	1755.416532	0.065062
-10.573533	1684.518256	0.070067
-10.821809	1675.577992	0.075072
-11.243620	1648.937191	0.080077
-12.001863	1601.107948	0.085082
-12.254003	1590.260594	0.090086
-12.815649	1565.180049	0.095091
-13.531893	1537.190754	0.100096
-13.882329	1427.777758	0.105101
-14.525920	1334.804852	0.110106
-14.986719	1363.451361	0.115110
-15.462423	1285.033571	0.120115
-16.226265	1218.423720	0.125120
-17.029433	1230.044802	0.130125
-17.608026	1074.870412	0.135130
-18.114533	1027.904619	0.140134
-18.812945	1032.470969	0.145139
-19.557882	904.745144	0.150144
-20.623232	865.452776	0.155149
-21.048877	828.040081	0.160154
-22.037541	698.562390	0.165158
-22.728546	718.818240	0.170163
-23.701167	678.732453	0.175168
-24.342405	617.483901	0.180173
-25.227430	547.862800	0.185178
-26.145816	512.095443	0.190182
-27.100231	503.856992	0.195187
-27.763529	339.706393	0.200192
-28.696857	349.073596	0.205197
-29.455714	311.758843	0.210202
-30.412486	220.720917	0.215206
-31.671028	157.505567	0.220211
-32.441425	103.245861	0.225216
-33.301432	156.047214	0.230221
-34.282125	-16.555228	0.235226
-35.314555	-41.403949	0.240230
-36.276302	-80.728458	0.245235
-37.542876	-68.736773	0.250240
-38.241843	-114.128813	0.255245
-39.557304	-131.639338	0.260250
-40.818150	-76.285563	0.265254
-42.078320	-221.040379	0.270259
-43.349734	-164.250620	0.275264
-44.402564	-165.111243	0.280269
-45.767398	-114.941302	0.285274
-47.008704	-211.089127	0.290278
-48.300168	-135.529455	0.295283
-49.132945	-178.743863	0.300288
-50.262656	-189.358102	0.305293
-51.567089	-195.122428	0.310298
-52.813049	-135.075029	0.315302
-54.055927	-237.009445	0.320307
-55.308553	-213.904573	0.325312
-56.381050	-200.950605	0.330317
-57.352320	-173.133172	0.335322
-58.378409	-152.874313	0.340326
-59.589189	-134.181415	0.345331
-60.831376	-141.011010	0.350336
-61.705494	-157.871894	0.355341
-62.922964	-202.855465	0.360346
-64.170362	-209.013863	0.365350
-65.238845	-169.539882	0.370355
-66.284146	-187.820987	0.375360
-67.174279	-199.984180	0.380365
-68.405222	-184.506755	0.385370
-69.408822	-160.094686	0.390374
-70.296720	-258.892203	0.395379
-71.524671	-204.049988	0.400384
-72.443474	-163.936967	0.405389
-73.458134	-161.731825	0.410394
-74.284092	-131.766024	0.415398
-75.760288	-217.381778	0.420403
-76.422610	-174.381258	0.425408
-77.817694	-179.527545	0.430413
-78.645327	-215.648582	0.435418
-80.002108	-147.381201	0.440422
-80.758007	-224.524651	0.445427
-81.909797	-153.640650	0.450432
-82.967501	-191.243939	0.455437
-84.150534	-210.887374	0.460442
-84.891802	-269.854084	0.465446
-86.014577	-153.307333	0.470451
-87.065400	-180.946271	0.475456
-88.180693	-205.229259	0.480461
-89.034112	-180.785197	0.485466
-90.226240	-183.658223	0.490470
-91.286411	-142.791641	0.495475
-92.255680	-151.043462	0.500480
-93.158368	-202.161651	0.505485
-94.450727	-205.752474	0.510490
-95.072670	-177.724464	0.515494
-96.187492	-140.049473	0.520499
-96.886244	-224.663145	0.525504
-98.379448	-162.138127	0.530509
-99.163276	-239.384875	0.535514
-100.344640	-156.497433	0.540518
-101.199858	-237.862505	0.545523
-102.481289	-164.977570	0.550528
-103.358287	-155.328558	0.555533
-104.099406	-156.041198	0.560538
-105.214861	-188.344909	0.565542
-106.314392	-193.744654	0.570547
-107.335458	-174.325669	0.575552
-108.081095	-206.913632	0.580557
-109.418513	-217.259077	0.585562
-110.399234	-175.098511	0.590566
-111.278463	-138.846097	0.595571
-112.135778	-124.554932	0.600576
-113.470843	-161.328643	0.605581
-114.414043	-100.204283	0.610586
-115.267335	-182.433543	0.615590
-116.305750	-189.217265	0.620595
-117.171939	-225.619514	0.625600
-118.425409	-258.741048	0.630605
-119.108316	-175.204241	0.635610
-120.151705	-242.011011	0.640614
-121.389732	-144.614824	0.645619
-122.391912	-214.845021	0.650624
-123.327220	-172.273910	0.655629
-124.388058	-187.121101	0.660634
-125.526926	-193.971844	0.665638
-126.375738	-261.705920	0.670643
-127.347843	-147.648637	0.675648
-128.475237	-202.033728	0.680653
-129.357379	-195.692642	0.685658
-130.500390	-150.193923	0.690662
-131.386974	-173.657310	0.695667
-132.426719	-195.337233	0.700672
-133.284152	-195.873883	0.705677
-134.377431	-135.776323	0.710682
-135.410348	-194.315517	0.715686
-136.404287	-223.274242	0.720691
-137.269531	-196.110865	0.725696
-138.276954	-242.889839	0.730701
-139.344513	-189.220020	0.735706
-140.297532	-158.574126	0.740710
-141.276864	-146.995605	0.745715
-142.480202	-205.578765	0.750720
-143.360242	-229.438354	0.755725
-144.352397	-125.284578	0.760730
-145.546061	-196.871946	0.765734
-146.432627	-202.085076	0.770739
-147.658972	-100.387988	0.775744
-148.588706	-180.990280	0.780749
-149.466848	-203.661768	0.785754
-150.700907	-168.137174	0.790758
-151.578550	-118.039516	0.795763
-152.237346	-240.511624	0.800768
-153.464282	-179.907177	0.805773
-154.490391	-174.325719	0.810778
-155.290542	-231.558616	0.815782
-156.500487	-197.268253	0.820787
-157.530183	-245.291100	0.825792
-158.543752	-188.767270	0.830797
-159.561876	-208.689849	0.835802
-160.556875	-219.322892	0.840806
-161.399028	-208.946927	0.845811
-162.180322	-231.137177	0.850816
-163.284840	-196.456041	0.855821
-164.098221	-200.404360	0.860826
-165.095158	-167.222589	0.865830
-166.545134	-204.633807	0.870835
-167.343483	-217.984290	0.875840
-168.334807	-123.540784	0.880845
-169.283125	-232.147006	0.885850
-170.267491	-163.676566	0.890854
-171.210341	-186.270389	0.895859
-172.544849	-199.181634	0.900864
-173.566433	-183.359735	0.905869
-174.448059	-212.361537	0.910874
-175.606803	-176.774057	0.915878
-176.285759	-233.039462	0.920883
-177.464098	-150.609492	0.925888
-178.509955	-199.753197	0.930893
-179.516345	-206.903821	0.935898
-180.794064	-269.197221	0.940902
-181.662685	-125.424310	0.945907
-182.695808	-190.889161	0.950912
-183.283211	-190.494729	0.955917
-184.395018	-195.333279	0.960922
-185.558559	-184.100661	0.965926
-186.555919	-240.880589	0.970931
-187.674375	-264.724056	0.975936
-188.588894	-137.647114	0.980941
-189.572837	-160.759168	0.985946
-190.546878	-199.615758	0.990950
-191.619259	-193.393286	0.995955
-192.291123	-217.602780	1.000960
-193.638210	-195.586114	1.005965
-194.497219	-84.568719	1.010970
-195.699768	-162.534638	1.015974
-196.544592	-246.661764	1.020979
-197.331750	-74.510942	1.025984
-198.299164	-160.831631	1.030989
-199.353763	-211.192347	1.035994
-200.871972	-254.424347	1.040998
-201.914104	-155.741083	1.046003
-202.355355	-191.144285	1.051008
-203.687241	-133.927269	1.056013
-204.562839	-228.736651	1.061018
-205.640032	-146.421219	1.066022
-206.562389	-191.814036	1.071027
-207.763107	-216.906704	1.076032
-208.666118	-203.807763	1.081037
-209.661750	-164.907860	1.086042
-210.844347	-167.114042	1.091046
-212.022463	-253.189711	1.096051
-212.552605	-75.567790	1.101056
-213.733344	-194.689713	1.106061
-214.590823	-168.385783	1.111066
-215.747516	-168.479524	1.116070
-216.758431	-190.700387	1.121075
-217.728379	-200.471816	1.126080
-218.516421	-206.724435	1.131085
-219.703762	-193.281566	1.136090
-220.532731	-211.964829	1.141094
-221.464717	-214.885388	1.146099
-222.436548	-234.453793	1.151104
-223.679630	-275.473824	1.156109
-224.636588	-239.577336	1.161114
-225.273206	-211.287788	1.166118
-226.547520	-155.303457	1.171123
-227.586082	-178.140833	1.176128
-228.858224	-139.381251	1.181133
-229.844202	-124.083868	1.186138
-230.668667	-284.346303	1.191142
-231.753773	-155.586566	1.196147
-232.670309	-184.032375	1.201152
-233.855084	-210.356443	1.206157
-234.734168	-141.995527	1.211162
-235.827964	-139.863816	1.216166
-236.828496	-171.391438	1.221171
-237.911600	-208.672790	1.226176
-238.705481	-223.838887	1.231181
-239.732286	-296.593974	1.236186
